,strain,barcode,batch,sequencing_summary,cross,cross_color,timepoint_filter,diploid_filter,identity_filter,path,ref_name,ref,ref_mt,subg_idx,subg,s_subg,quick_map,ref_chroder
D29.UWOPS-91-202,D29,BC24,batch1,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch1/20190814_1952_MN28889_FAK65623_343b0508/sequencing_summary/MT-110688_20190814_155259_FAK65623_minion_sequencing_run_batch1_sequencing_summary.txt,BC2,blue,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch1/2019*/barcoder/barcode24/*.fastq.gz,BC,/mnt/HDD3/mito_nanopore/ref/ref_genome_BC.mt.fasta,,s1,UWOPS-91-202,D29.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
E30.UWOPS-91-202,E30,BC06,batch1,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch1/20190814_1952_MN28889_FAK65623_343b0508/sequencing_summary/MT-110688_20190814_155259_FAK65623_minion_sequencing_run_batch1_sequencing_summary.txt,BA2,darkgreen,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch1/2019*/barcoder/barcode06/*.fastq.gz,BA,/mnt/HDD3/mito_nanopore/ref/ref_genome_BA.mt.fasta,,s1,UWOPS-91-202,E30.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
E68.UWOPS-91-202,E68,BC17,batch1,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch1/20190814_1952_MN28889_FAK65623_343b0508/sequencing_summary/MT-110688_20190814_155259_FAK65623_minion_sequencing_run_batch1_sequencing_summary.txt,BA2,darkgreen,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch1/2019*/barcoder/barcode17/*.fastq.gz,BA,/mnt/HDD3/mito_nanopore/ref/ref_genome_BA.mt.fasta,,s1,UWOPS-91-202,E68.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
E89.UWOPS-91-202,E89,BC19,batch1,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch1/20190814_1952_MN28889_FAK65623_343b0508/sequencing_summary/MT-110688_20190814_155259_FAK65623_minion_sequencing_run_batch1_sequencing_summary.txt,BA2,darkgreen,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch1/2019*/barcoder/barcode19/*.fastq.gz,BA,/mnt/HDD3/mito_nanopore/ref/ref_genome_BA.mt.fasta,,s1,UWOPS-91-202,E89.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
F56.UWOPS-91-202,F56,BC02,batch1,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch1/20190814_1952_MN28889_FAK65623_343b0508/sequencing_summary/MT-110688_20190814_155259_FAK65623_minion_sequencing_run_batch1_sequencing_summary.txt,BSc2,grey,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch1/2019*/barcoder/barcode02/*.fastq.gz,BSc,/mnt/HDD3/mito_nanopore/ref/ref_genome_BSc.mt.fasta,,s1,UWOPS-91-202,F56.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
H14.UWOPS-91-202,H14,BC18,batch1,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch1/20190814_1952_MN28889_FAK65623_343b0508/sequencing_summary/MT-110688_20190814_155259_FAK65623_minion_sequencing_run_batch1_sequencing_summary.txt,BB2,firebrick,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch1/2019*/barcoder/barcode18/*.fastq.gz,B,/mnt/HDD3/mito_nanopore/ref/ref_genome_B.mt.fasta,,s1,UWOPS-91-202,H14.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
H25.UWOPS-91-202,H25,BC04,batch1,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch1/20190814_1952_MN28889_FAK65623_343b0508/sequencing_summary/MT-110688_20190814_155259_FAK65623_minion_sequencing_run_batch1_sequencing_summary.txt,BB2,firebrick,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch1/2019*/barcoder/barcode04/*.fastq.gz,B,/mnt/HDD3/mito_nanopore/ref/ref_genome_B.mt.fasta,,s1,UWOPS-91-202,H25.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
E78.UWOPS-91-202,E78,BC14,batch2,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch2/20190821_2002_MN28889_FAK78078_46d9ab5e/sequencing_summary/MT-110688_20190821_160240_FAK78078_minion_sequencing_run_batch2_sequencing_summary.txt,BA2,darkgreen,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch2/2019*/barcoder/barcode14/*.fastq.gz,BA,/mnt/HDD3/mito_nanopore/ref/ref_genome_BA.mt.fasta,,s1,UWOPS-91-202,E78.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
F15.UWOPS-91-202,F15,BC12,batch2,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch2/20190821_2002_MN28889_FAK78078_46d9ab5e/sequencing_summary/MT-110688_20190821_160240_FAK78078_minion_sequencing_run_batch2_sequencing_summary.txt,BSc2,grey,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch2/2019*/barcoder/barcode12/*.fastq.gz,BSc,/mnt/HDD3/mito_nanopore/ref/ref_genome_BSc.mt.fasta,,s1,UWOPS-91-202,F15.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
F39.UWOPS-91-202,F39,BC17,batch2,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch2/20190821_2002_MN28889_FAK78078_46d9ab5e/sequencing_summary/MT-110688_20190821_160240_FAK78078_minion_sequencing_run_batch2_sequencing_summary.txt,BSc2,grey,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch2/2019*/barcoder/barcode17/*.fastq.gz,BSc,/mnt/HDD3/mito_nanopore/ref/ref_genome_BSc.mt.fasta,,s1,UWOPS-91-202,F39.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
H11.UWOPS-91-202,H11,BC21,batch2,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch2/20190821_2002_MN28889_FAK78078_46d9ab5e/sequencing_summary/MT-110688_20190821_160240_FAK78078_minion_sequencing_run_batch2_sequencing_summary.txt,BB2,firebrick,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch2/2019*/barcoder/barcode21/*.fastq.gz,B,/mnt/HDD3/mito_nanopore/ref/ref_genome_B.mt.fasta,,s1,UWOPS-91-202,H11.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
H13.UWOPS-91-202,H13,BC11,batch2,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch2/20190821_2002_MN28889_FAK78078_46d9ab5e/sequencing_summary/MT-110688_20190821_160240_FAK78078_minion_sequencing_run_batch2_sequencing_summary.txt,BB2,firebrick,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch2/2019*/barcoder/barcode11/*.fastq.gz,B,/mnt/HDD3/mito_nanopore/ref/ref_genome_B.mt.fasta,,s1,UWOPS-91-202,H13.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
D73.UWOPS-91-202,D73,BC20,batch3,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch3/20190827_1901_MN28889_FAK76872_41765205/sequencing_summary/MT-110688_20190827_150145_FAK76872_minion_sequencing_run_batch3_sequencing_summary.txt,BC2,blue,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch3/2019*/barcoder/barcode20/*.fastq.gz,BC,/mnt/HDD3/mito_nanopore/ref/ref_genome_BC.mt.fasta,,s1,UWOPS-91-202,D73.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
E34.UWOPS-91-202,E34,BC08,batch3,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch3/20190827_1901_MN28889_FAK76872_41765205/sequencing_summary/MT-110688_20190827_150145_FAK76872_minion_sequencing_run_batch3_sequencing_summary.txt,BA2,darkgreen,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch3/2019*/barcoder/barcode08/*.fastq.gz,BA,/mnt/HDD3/mito_nanopore/ref/ref_genome_BA.mt.fasta,,s1,UWOPS-91-202,E34.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
F3.UWOPS-91-202,F3,BC21,batch3,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch3/20190827_1901_MN28889_FAK76872_41765205/sequencing_summary/MT-110688_20190827_150145_FAK76872_minion_sequencing_run_batch3_sequencing_summary.txt,BSc2,grey,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch3/2019*/barcoder/barcode21/*.fastq.gz,BSc,/mnt/HDD3/mito_nanopore/ref/ref_genome_BSc.mt.fasta,,s1,UWOPS-91-202,F3.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
H40.UWOPS-91-202,H40,BC16,batch3,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch3/20190827_1901_MN28889_FAK76872_41765205/sequencing_summary/MT-110688_20190827_150145_FAK76872_minion_sequencing_run_batch3_sequencing_summary.txt,BB2,firebrick,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch3/2019*/barcoder/barcode16/*.fastq.gz,B,/mnt/HDD3/mito_nanopore/ref/ref_genome_B.mt.fasta,,s1,UWOPS-91-202,H40.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
H8.UWOPS-91-202,H8,BC17,batch3,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch3/20190827_1901_MN28889_FAK76872_41765205/sequencing_summary/MT-110688_20190827_150145_FAK76872_minion_sequencing_run_batch3_sequencing_summary.txt,BB2,firebrick,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch3/2019*/barcoder/barcode17/*.fastq.gz,B,/mnt/HDD3/mito_nanopore/ref/ref_genome_B.mt.fasta,,s1,UWOPS-91-202,H8.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
D68.UWOPS-91-202,D68,BC01,batch4,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch4/20190918_2010_MN28889_FAK98912_a3797231/sequencing_summary/MT-110688_20190918_161100_FAK98912_minion_sequencing_run_batch4_sequencing_summary.txt,BC2,blue,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch4/2019*/barcoder/barcode01/*.fastq.gz,BC,/mnt/HDD3/mito_nanopore/ref/ref_genome_BC.mt.fasta,,s1,UWOPS-91-202,D68.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
D84.UWOPS-91-202,D84,BC14,batch4,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch4/20190918_2010_MN28889_FAK98912_a3797231/sequencing_summary/MT-110688_20190918_161100_FAK98912_minion_sequencing_run_batch4_sequencing_summary.txt,BC2,blue,True,False,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch4/2019*/barcoder/barcode14/*.fastq.gz,BC,/mnt/HDD3/mito_nanopore/ref/ref_genome_BC.mt.fasta,,s1,UWOPS-91-202,D84.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
E64.UWOPS-91-202,E64,BC24,batch4,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch4/20190918_2010_MN28889_FAK98912_a3797231/sequencing_summary/MT-110688_20190918_161100_FAK98912_minion_sequencing_run_batch4_sequencing_summary.txt,BA2,darkgreen,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch4/2019*/barcoder/barcode24/*.fastq.gz,BA,/mnt/HDD3/mito_nanopore/ref/ref_genome_BA.mt.fasta,,s1,UWOPS-91-202,E64.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
F25.UWOPS-91-202,F25,BC07,batch4,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch4/20190918_2010_MN28889_FAK98912_a3797231/sequencing_summary/MT-110688_20190918_161100_FAK98912_minion_sequencing_run_batch4_sequencing_summary.txt,BSc2,grey,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch4/2019*/barcoder/barcode07/*.fastq.gz,BSc,/mnt/HDD3/mito_nanopore/ref/ref_genome_BSc.mt.fasta,,s1,UWOPS-91-202,F25.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
F4.UWOPS-91-202,F4,BC13,batch4,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch4/20190918_2010_MN28889_FAK98912_a3797231/sequencing_summary/MT-110688_20190918_161100_FAK98912_minion_sequencing_run_batch4_sequencing_summary.txt,BSc2,grey,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch4/2019*/barcoder/barcode13/*.fastq.gz,BSc,/mnt/HDD3/mito_nanopore/ref/ref_genome_BSc.mt.fasta,,s1,UWOPS-91-202,F4.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
F48.UWOPS-91-202,F48,BC06,batch4,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch4/20190918_2010_MN28889_FAK98912_a3797231/sequencing_summary/MT-110688_20190918_161100_FAK98912_minion_sequencing_run_batch4_sequencing_summary.txt,BSc2,grey,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch4/2019*/barcoder/barcode06/*.fastq.gz,BSc,/mnt/HDD3/mito_nanopore/ref/ref_genome_BSc.mt.fasta,,s1,UWOPS-91-202,F48.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
F8.UWOPS-91-202,F8,BC08,batch4,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch4/20190918_2010_MN28889_FAK98912_a3797231/sequencing_summary/MT-110688_20190918_161100_FAK98912_minion_sequencing_run_batch4_sequencing_summary.txt,BSc2,grey,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch4/2019*/barcoder/barcode08/*.fastq.gz,BSc,/mnt/HDD3/mito_nanopore/ref/ref_genome_BSc.mt.fasta,,s1,UWOPS-91-202,F8.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
D12.UWOPS-91-202,D12,BC08,batch5,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/20190925_2037_MN28889_FAK89373_5a8db4a5/sequencing_summary/MT-110688_20190925_163805_FAK89373_minion_sequencing_run_batch5_sequencing_summary.txt,BC2,blue,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/2019*/barcoder/barcode08/*.fastq.gz,BC,/mnt/HDD3/mito_nanopore/ref/ref_genome_BC.mt.fasta,,s1,UWOPS-91-202,D12.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
E92.UWOPS-91-202,E92,BC03,batch5,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/20190925_2037_MN28889_FAK89373_5a8db4a5/sequencing_summary/MT-110688_20190925_163805_FAK89373_minion_sequencing_run_batch5_sequencing_summary.txt,BA2,darkgreen,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/2019*/barcoder/barcode03/*.fastq.gz,BA,/mnt/HDD3/mito_nanopore/ref/ref_genome_BA.mt.fasta,,s1,UWOPS-91-202,E92.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
F21.UWOPS-91-202,F21,BC01,batch5,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/20190925_2037_MN28889_FAK89373_5a8db4a5/sequencing_summary/MT-110688_20190925_163805_FAK89373_minion_sequencing_run_batch5_sequencing_summary.txt,BSc2,grey,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/2019*/barcoder/barcode01/*.fastq.gz,BSc,/mnt/HDD3/mito_nanopore/ref/ref_genome_BSc.mt.fasta,,s1,UWOPS-91-202,F21.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
F79.UWOPS-91-202,F79,BC19,batch5,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/20190925_2037_MN28889_FAK89373_5a8db4a5/sequencing_summary/MT-110688_20190925_163805_FAK89373_minion_sequencing_run_batch5_sequencing_summary.txt,BSc2,grey,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/2019*/barcoder/barcode19/*.fastq.gz,BSc,/mnt/HDD3/mito_nanopore/ref/ref_genome_BSc.mt.fasta,,s1,UWOPS-91-202,F79.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
F81.UWOPS-91-202,F81,BC24,batch5,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/20190925_2037_MN28889_FAK89373_5a8db4a5/sequencing_summary/MT-110688_20190925_163805_FAK89373_minion_sequencing_run_batch5_sequencing_summary.txt,BSc2,grey,True,True,False,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/2019*/barcoder/barcode24/*.fastq.gz,BSc,/mnt/HDD3/mito_nanopore/ref/ref_genome_BSc.mt.fasta,,s1,UWOPS-91-202,F81.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
H21.UWOPS-91-202,H21,BC04,batch5,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/20190925_2037_MN28889_FAK89373_5a8db4a5/sequencing_summary/MT-110688_20190925_163805_FAK89373_minion_sequencing_run_batch5_sequencing_summary.txt,BB2,firebrick,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/2019*/barcoder/barcode04/*.fastq.gz,B,/mnt/HDD3/mito_nanopore/ref/ref_genome_B.mt.fasta,,s1,UWOPS-91-202,H21.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
H3.UWOPS-91-202,H3,BC18,batch5,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/20190925_2037_MN28889_FAK89373_5a8db4a5/sequencing_summary/MT-110688_20190925_163805_FAK89373_minion_sequencing_run_batch5_sequencing_summary.txt,BB2,firebrick,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/2019*/barcoder/barcode18/*.fastq.gz,B,/mnt/HDD3/mito_nanopore/ref/ref_genome_B.mt.fasta,,s1,UWOPS-91-202,H3.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
H33.UWOPS-91-202,H33,BC06,batch5,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/20190925_2037_MN28889_FAK89373_5a8db4a5/sequencing_summary/MT-110688_20190925_163805_FAK89373_minion_sequencing_run_batch5_sequencing_summary.txt,BB2,firebrick,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch5/2019*/barcoder/barcode06/*.fastq.gz,B,/mnt/HDD3/mito_nanopore/ref/ref_genome_B.mt.fasta,,s1,UWOPS-91-202,H33.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
D52.UWOPS-91-202,D52,BC06,batch6,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch6/20191016_2014_MN28889_FAL15409_fa8ba0ac/sequencing_summary/MT-110688_20191016_161453_FAL15409_minion_sequencing_run_batch6_sequencing_summary.txt,BC2,blue,True,True,False,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch6/2019*/barcoder/barcode06/*.fastq.gz,BC,/mnt/HDD3/mito_nanopore/ref/ref_genome_BC.mt.fasta,,s1,UWOPS-91-202,D52.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
D93.UWOPS-91-202,D93,BC16,batch6,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch6/20191016_2014_MN28889_FAL15409_fa8ba0ac/sequencing_summary/MT-110688_20191016_161453_FAL15409_minion_sequencing_run_batch6_sequencing_summary.txt,BC2,blue,True,False,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch6/2019*/barcoder/barcode16/*.fastq.gz,BC,/mnt/HDD3/mito_nanopore/ref/ref_genome_BC.mt.fasta,,s1,UWOPS-91-202,D93.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
E12.UWOPS-91-202,E12,BC19,batch6,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch6/20191016_2014_MN28889_FAL15409_fa8ba0ac/sequencing_summary/MT-110688_20191016_161453_FAL15409_minion_sequencing_run_batch6_sequencing_summary.txt,BA2,darkgreen,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch6/2019*/barcoder/barcode19/*.fastq.gz,BA,/mnt/HDD3/mito_nanopore/ref/ref_genome_BA.mt.fasta,,s1,UWOPS-91-202,E12.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
E50.UWOPS-91-202,E50,BC12,batch6,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch6/20191016_2014_MN28889_FAL15409_fa8ba0ac/sequencing_summary/MT-110688_20191016_161453_FAL15409_minion_sequencing_run_batch6_sequencing_summary.txt,BA2,darkgreen,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch6/2019*/barcoder/barcode12/*.fastq.gz,BA,/mnt/HDD3/mito_nanopore/ref/ref_genome_BA.mt.fasta,,s1,UWOPS-91-202,E50.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
H37.UWOPS-91-202,H37,BC23,batch6,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch6/20191016_2014_MN28889_FAL15409_fa8ba0ac/sequencing_summary/MT-110688_20191016_161453_FAL15409_minion_sequencing_run_batch6_sequencing_summary.txt,BB2,firebrick,True,True,True,/mnt/HDD3/MinKNOW/results/ma_nanopore/batch6/2019*/barcoder/barcode23/*.fastq.gz,B,/mnt/HDD3/mito_nanopore/ref/ref_genome_B.mt.fasta,,s1,UWOPS-91-202,H37.UWOPS-91-202,/home/mathieu/mhenault_landrylab/Sequences/ref_genomes/CBS432_pacbio/CBS432.genome.fa,/home/mathieu/paradoxus_nanopore/MA_parents/assemblies/UWOPS-91-202.chromosomes.fasta
